Year,ActivityDate,FishTicketN,Vessel,Coop,Season,Pollock,Chinook
2005,9/25/05,G05002111,SOVEREIGNTY,Akutan pollock,B,323.9163818,109.0000038
2005,9/25/05,G05004450,ALSEA,Unisea,B,359.9371719,3
2005,9/26/05,G04003601,AMERICAN BEAUTY,Peter Pan,B,213.6210632,1
2005,9/26/05,G04007396,DESTINATION,Unalaska,B,422.9969177,36.00000095
2005,9/26/05,G04016509,ANITA J,Northern Victor,B,118.7457962,23.99999952
2005,9/26/05,G05002112,COLUMBIA,Akutan pollock,B,191.4574127,46
2005,9/26/05,G05002113,NORTHERN PATRIOT,Akutan pollock,B,248.8782501,72
2005,9/26/05,G05002114,PACIFIC VIKING,Akutan pollock,B,156.8642883,28
2005,9/26/05,G05002115,ARCTURUS,Akutan pollock,B,151.2582779,69
2005,9/26/05,G05002116,BRISTOL EXPLORER,Akutan pollock,B,132.082016,34
2005,9/26/05,G05002117,ARCTIC EXPLORER,Akutan pollock,B,109.0288448,17.00000048
2005,9/26/05,G05002118,ALDEBARAN,Akutan pollock,B,207.1731873,49
2005,9/27/05,G04007397,BERING ROSE,Unalaska,B,351.0319214,3
2005,9/27/05,G04007398,PACIFIC CHALLENGER,Peter Pan,B,270.7361755,2
2005,9/27/05,G04007399,PROGRESS,Unalaska,B,174.947834,12.00000048
2005,9/27/05,G04024564,CHELSEA K,Westward,B,824.0075073,9
2005,9/27/05,G05002120,VIKING EXPLORER,Akutan pollock,B,172.2770538,26
2005,9/27/05,G05002121,COLUMBIA,Akutan pollock,B,323.4436951,10
2005,9/28/05,G04007400,GREAT PACIFIC,Unalaska,B,184.6321259,53.99999905
2005,9/28/05,G04007401,SEA WOLF,Unalaska,B,315.2685242,106
2005,9/28/05,G04016510,COMMODORE,Northern Victor,B,179.9836655,14
2005,9/28/05,G04016511,POSEIDON,Northern Victor,B,177.21492,263
2005,9/28/05,G04016512,SUNSET BAY,Northern Victor,B,156.2714348,4
2005,9/28/05,G04024568,PACIFIC PRINCE,Westward,B,472.8476868,24
2005,9/28/05,G05004451,AURIGA,Unisea,B,519.0136414,7.999999911
2005,9/28/05,G05004454,AMERICAN EAGLE,Northern Victor,B,201.7363739,4
2005,9/29/05,G04007402,GUN-MAR,Unisea,B,438.3112488,7
2005,9/29/05,G04016513,HALF MOON BAY,Northern Victor,B,153.2763367,9
2005,9/29/05,G04016514,ROYAL ATLANTIC,Northern Victor,B,231.2723389,2
2005,9/29/05,G04024569,ALASKAN COMMAND,Westward,B,648.341629,78
2005,9/29/05,G04024570,ARCTIC WIND,Westward,B,247.5864105,5
2005,9/29/05,G05002123,GOLDEN DAWN,Akutan pollock,B,112.744709,71
2005,9/29/05,G05002124,DOMINATOR,Akutan pollock,B,162.1845207,48
2005,9/29/05,G05002125,COLUMBIA,Akutan pollock,B,127.5750732,16
2005,9/29/05,G05004452,FIERCE ALLEGIANCE,Unisea,B,379.656395,12.99999976
2005,9/29/05,G05004455,AURORA,Unisea,B,562.1051483,9
2005,9/30/05,G04007404,DESTINATION,Unalaska,B,365.8232918,46
2005,9/30/05,G04024574,CAITLIN ANN,Westward,B,271.1965866,11
2005,9/30/05,G05002128,VIKING EXPLORER,Akutan pollock,B,103.1828918,83
2005,9/30/05,G05002129,ARCTIC EXPLORER,Akutan pollock,B,109.4420776,66
2005,9/30/05,G05002130,ALDEBARAN,Akutan pollock,B,175.9121857,120
2005,9/30/05,G05002132,ARCTURUS,Akutan pollock,B,107.4462509,59
2005,9/30/05,G05004456,ARGOSY,Unisea,B,386.7359009,7
2005,9/30/05,G05004457,DEFENDER,Unisea,B,705.0770874,8
2005,10/1/05,G04007405,ALASKA ROSE,Unalaska,B,355.8259888,3
2005,10/1/05,G04007406,GREAT PACIFIC,Unalaska,B,245.3197784,30
2005,10/1/05,G05002134,NORTHERN PATRIOT,Akutan pollock,B,394.0583649,20.99999952
2005,10/1/05,G05002135,BRISTOL EXPLORER,Akutan pollock,B,255.2957458,21.99999952
2005,10/1/05,G05002136,SOVEREIGNTY,Akutan pollock,B,293.2840519,80.00000173
2005,10/1/05,G05002138,NORTHWEST EXPLORER,Akutan pollock,B,273.8369751,56
2005,10/1/05,G05004458,STARLITE,Unisea,B,231.6071014,0
2005,10/2/05,G04007407,PROGRESS,Unalaska,B,183.2436752,26
2005,10/2/05,G04007409,PACIFIC CHALLENGER,Peter Pan,B,258.1016922,43
2005,10/2/05,G04024575,VIKING,Westward,B,327.1391487,18.00000072
2005,10/2/05,G05002141,SEEKER,Akutan pollock,B,119.0760193,35
2005,10/2/05,G05002142,DOMINATOR,Akutan pollock,B,315.4205017,50
2005,10/2/05,G05002143,ARCTURUS,Akutan pollock,B,231.4714661,75
2005,10/2/05,G05004459,ALSEA,Unisea,B,374.2724178,17.99999969
2005,10/3/05,G04007410,BERING ROSE,Unalaska,B,346.3780212,78
2005,10/3/05,G04007411,MORNING STAR,Unalaska,B,290.9616241,86
2005,10/3/05,G04024577,CHELSEA K,Westward,B,835.9239502,14
2005,10/3/05,G04024579,ALASKAN COMMAND,Westward,B,144.5595551,35
2005,10/3/05,G05002147,ALDEBARAN,Akutan pollock,B,216.0405579,103
2005,10/3/05,G05002148,PACIFIC VIKING,Akutan pollock,B,224.5164642,120
2005,10/3/05,G05002149,VIKING EXPLORER,Akutan pollock,B,166.7372799,165
2005,10/3/05,G05002150,NORTHERN PATRIOT,Akutan pollock,B,362.1622925,106
2005,10/3/05,G05004460,AURIGA,Unisea,B,538.2840271,203
2005,10/4/05,G04007412,SEA WOLF,Unalaska,B,284.9042892,135.9999962
2005,10/4/05,G05002151,SOVEREIGNTY,Akutan pollock,B,297.2421265,84
2005,10/4/05,G05002153,COLUMBIA,Akutan pollock,B,238.6868439,1
2005,10/4/05,G05004461,AURORA,Unisea,B,523.2775002,71.00000048
2005,10/5/05,G04007414,ALASKA ROSE,Unalaska,B,351.1639404,59
2005,10/5/05,G04016517,POSEIDON,Northern Victor,B,238.4183121,6.000000238
2005,10/5/05,G04016518,ANITA J,Northern Victor,B,207.2747955,1
2005,10/5/05,G04024584,PACIFIC PRINCE,Westward,B,487.6884766,10
2005,10/5/05,G04024586,ARCTIC WIND,Westward,B,247.0556946,2
2005,10/5/05,G05002155,NORTHWEST EXPLORER,Akutan pollock,B,241.548584,203
2005,10/5/05,G05002158,BRISTOL EXPLORER,Akutan pollock,B,218.4632111,102
2005,10/5/05,G05002159,ARCTURUS,Akutan pollock,B,158.8514996,138.9999962
2005,10/5/05,G05002162,ARCTIC EXPLORER,Akutan pollock,B,100.5919418,150
2005,10/5/05,G05004462,FIERCE ALLEGIANCE,Unisea,B,363.0202637,2
2005,10/5/05,G05004464,ARGOSY,Unisea,B,282.4770927,147.999999
2005,10/6/05,G04007415,PROGRESS,Unalaska,B,108.0214081,100.9999962
2005,10/6/05,G04007416,GREAT PACIFIC,Unalaska,B,129.2982864,160.0000038
2005,10/6/05,G04016520,SUNSET BAY,Northern Victor,B,147.2580118,18.00000072
2005,10/6/05,G04016521,COMMODORE,Northern Victor,B,174.7691193,1
2005,10/6/05,G04024590,CAITLIN ANN,Westward,B,301.4197693,0
2005,10/6/05,G05002163,COLUMBIA,Akutan pollock,B,256.8692627,16
2005,10/6/05,G05002167,NORTHERN PATRIOT,Akutan pollock,B,250.6790314,11
2005,10/6/05,G05002168,DOMINATOR,Akutan pollock,B,272.9016724,187
2005,10/6/05,G05002169,VIKING EXPLORER,Akutan pollock,B,214.2583618,33
2005,10/6/05,G05004465,ALSEA,Unisea,B,279.1177537,77.99999738
2005,10/6/05,G05004466,DEFENDER,Unisea,B,697.831604,3
2005,10/7/05,G04007418,DESTINATION,Unalaska,B,448.5407715,3
2005,10/7/05,G04007419,PACIFIC CHALLENGER,Peter Pan,B,266.5721626,211.0000076
2005,10/7/05,G04016522,HALF MOON BAY,Northern Victor,B,185.5919495,0
2005,10/7/05,G04016523,STORM PETREL,Northern Victor,B,191.1221924,0
2005,10/7/05,G04024593,VIKING,Westward,B,337.0461807,2.00000006
2005,10/7/05,G05004467,STARLITE,Unisea,B,232.1352997,0.99999997
2005,10/7/05,G05004468,AURIGA,Unisea,B,528.9072876,563
2005,10/8/05,G04007420,BERING ROSE,Unalaska,B,308.7349319,282.0000076
2005,10/8/05,G04007421,MORNING STAR,Unalaska,B,335.2326965,651
2005,10/8/05,G04016525,ROYAL ATLANTIC,Northern Victor,B,231.7712936,0
2005,10/8/05,G05002176,NORTHWEST EXPLORER,Akutan pollock,B,102.0879059,114
2005,10/8/05,G05002180,GOLDEN DAWN,Akutan pollock,B,215.4159546,44
2005,10/8/05,G05002181,SOVEREIGNTY,Akutan pollock,B,139.0410919,189
2005,10/8/05,G05002182,ARCTURUS,Akutan pollock,B,111.4623928,156.0000038
2005,10/8/05,G05002183,ALDEBARAN,Akutan pollock,B,111.8225574,128.9999962
2005,10/8/05,G05004469,AURORA,Unisea,B,507.2446289,439
2005,10/9/05,G04007422,SEA WOLF,Unalaska,B,346.9241638,212
2005,10/9/05,G04016526,ANITA J,Northern Victor,B,111.2723389,133
2005,10/9/05,G04024594,CHELSEA K,Westward,B,834.9360352,7
2005,10/9/05,G05002185,ARCTIC EXPLORER,Akutan pollock,B,370.984314,64
2005,10/9/05,G05002188,COLUMBIA,Akutan pollock,B,201.7576904,13
2005,10/10/05,G04007424,PROGRESS,Unalaska,B,187.423111,152
2005,10/10/05,G04016527,POSEIDON,Northern Victor,B,160.5715332,109
2005,10/10/05,G04016530,COMMODORE,Northern Victor,B,141.7771912,139
2005,10/10/05,G05002191,MAJESTY,Akutan pollock,B,109.0120621,19
2005,10/11/05,G04029551,GREAT PACIFIC,Unalaska,B,263.1824331,354.9999876
2005,10/11/05,G05002198,PACIFIC VIKING,Akutan pollock,B,144.064682,37
2005,10/11/05,G05002200,ARCTIC EXPLORER,Akutan pollock,B,172.415863,51
2005,10/11/05,G05002201,COLUMBIA,Akutan pollock,B,163.5339813,15
2005,10/11/05,G05002202,BRISTOL EXPLORER,Akutan pollock,B,274.4116955,117.0000036
2005,10/12/05,G05002204,NORTHWEST EXPLORER,Akutan pollock,B,402.3677673,482
2005,10/12/05,G05002207,STORM PETREL,Northern Victor,B,112.6866531,28.00000095
2005,10/12/05,G05002208,ROYAL ATLANTIC,Northern Victor,B,150.1950512,106.9999981
2005,10/12/05,G05002210,SOVEREIGNTY,Akutan pollock,B,241.0296593,474.0000076
2005,10/12/05,G05002211,VIKING EXPLORER,Akutan pollock,B,215.8074036,172
2005,10/12/05,G05004471,FIERCE ALLEGIANCE,Unisea,B,374.1007385,9
2005,10/13/05,G04013176,PACIFIC CHALLENGER,Peter Pan,B,280.498044,415.0000095
2005,10/13/05,G04024601,ARCTIC WIND,Westward,B,244.0923462,0
2005,10/13/05,G04029553,BERING ROSE,Unalaska,B,259.4679413,315.9999924
2005,10/13/05,G04029554,ALASKA ROSE,Unalaska,B,342.8594818,4
2005,10/13/05,G05002213,ALDEBARAN,Akutan pollock,B,146.9658966,188
2005,10/13/05,G05002216,DOMINATOR,Akutan pollock,B,303.3815842,245
2005,10/13/05,G05002217,SEEKER,Akutan pollock,B,101.7359161,18
2005,10/13/05,G05002218,GOLDEN DAWN,Akutan pollock,B,257.6267662,286.9999924
2005,10/13/05,G05002219,ARCTURUS,Akutan pollock,B,154.344101,161
2005,10/13/05,G05004473,DEFENDER,Unisea,B,699.7078857,10
2005,10/13/05,G05004474,STARLITE,Unisea,B,234.1499596,4.99999994
2005,10/14/05,G04024603,CAITLIN ANN,Westward,B,285.6155486,5.999999929
2005,10/14/05,G04029555,SEA WOLF,Unalaska,B,323.8719025,115
2005,10/14/05,G05002220,VIKING EXPLORER,Akutan pollock,B,108.249115,9
2005,10/14/05,G05002222,SOVEREIGNTY,Akutan pollock,B,184.2842255,4
2005,10/14/05,G05002223,COLUMBIA,Akutan pollock,B,271.0010986,12
2005,10/14/05,G05002224,ANITA J,Northern Victor,B,161.3930054,109
2005,10/14/05,G05002225,COMMODORE,Northern Victor,B,186.3535385,192
2005,10/14/05,G05002226,MAJESTY,Akutan pollock,B,104.6062756,22.00000048
2005,10/14/05,G05004475,ARGOSY,Unisea,B,373.0676727,5.999999881
2005,10/14/05,G05004476,ALSEA,Unisea,B,303.0513458,261.9999924
2005,10/15/05,G04024607,VIKING,Westward,B,338.2364197,14
2005,10/15/05,G04029556,DESTINATION,Unalaska,B,469.6090012,33.99999952
2005,10/15/05,G04029557,MORNING STAR,Unalaska,B,328.1788025,621
2005,10/15/05,G04029560,PROGRESS,Unalaska,B,204.8348937,11.00000034
2005,10/15/05,G05002227,POSEIDON,Northern Victor,B,318.4323654,256.0000076
2005,10/15/05,G05002229,PEGGY JO,Akutan pollock,B,121.5594635,6
2005,10/15/05,G05002232,PACIFIC VIKING,Akutan pollock,B,142.7342834,273.9999924
2005,10/15/05,G05002234,ALDEBARAN,Akutan pollock,B,207.6662445,11
2005,10/15/05,G05002235,HALF MOON BAY,Northern Victor,B,105.0195045,73
2005,10/15/05,G05002236,ARCTIC EXPLORER,Akutan pollock,B,305.2122803,11
2005,10/15/05,G05002237,GOLDEN DAWN,Akutan pollock,B,153.2191772,7
2005,10/15/05,G05004477,NORTHERN PATRIOT,Akutan pollock,B,397.8696671,365
2005,10/16/05,G04024604,CHELSEA K,Westward,B,842.182251,40
2005,10/16/05,G04024611,ALASKAN COMMAND,Westward,B,156.7740173,38
2005,10/16/05,G04029561,GREAT PACIFIC,Unalaska,B,235.8650129,37.99999893
2005,10/16/05,G05002239,BRISTOL EXPLORER,Akutan pollock,B,213.1878815,113
2005,10/16/05,G05002240,NORTHWEST EXPLORER,Akutan pollock,B,179.5055847,144
2005,10/16/05,G05002241,PEGGY JO,Akutan pollock,B,120.1800766,0
2005,10/16/05,G05002242,DOMINATOR,Akutan pollock,B,119.8317223,115
2005,10/17/05,G05002247,NORTHERN PATRIOT,Akutan pollock,B,151.2238007,10
2005,10/17/05,G05002249,COLUMBIA,Akutan pollock,B,164.6938171,6
2005,10/17/05,G05002250,VIKING EXPLORER,Akutan pollock,B,121.3440094,5
2005,10/17/05,G05002251,ALDEBARAN,Akutan pollock,B,122.0352936,3
2005,10/17/05,G05002252,SOVEREIGNTY,Akutan pollock,B,129.1245575,1
2005,10/17/05,G05004478,ALSEA,Unisea,B,127.4321861,187
2005,10/18/05,G04029563,BERING ROSE,Unalaska,B,320.2222595,57
2005,10/19/05,G05002256,DOMINATOR,Akutan pollock,B,108.6995392,10
2005,10/19/05,G05004479,ARGOSY,Unisea,B,113.6410217,123
2005,10/20/05,G04013177,PACIFIC CHALLENGER,Peter Pan,B,276.4147644,32
2005,10/20/05,G04024612,ARCTIC WIND,Westward,B,242.0389128,14.00000018
2005,10/20/05,G04024613,CAITLIN ANN,Westward,B,230.9820271,4.999999881
2005,10/20/05,G04024617,CHELSEA K,Westward,B,126.1076813,131
2005,10/20/05,G04029565,SEA WOLF,Unalaska,B,267.007618,232.9999962
2005,10/20/05,G04029566,DESTINATION,Unalaska,B,396.3231506,285
2005,10/20/05,G04029567,MORNING STAR,Unalaska,B,113.1779022,116
2005,10/20/05,G05002257,ARCTURUS,Akutan pollock,B,223.9077454,58
2005,10/20/05,G05002259,VIKING EXPLORER,Akutan pollock,B,178.7194977,41
2005,10/20/05,G05002263,NORTHERN PATRIOT,Akutan pollock,B,264.5151062,53
2005,10/20/05,G05002264,SOVEREIGNTY,Akutan pollock,B,166.7327423,62
2005,10/20/05,G05004480,FIERCE ALLEGIANCE,Unisea,B,220.6436615,1
2005,10/21/05,G04029568,BERING ROSE,Unalaska,B,299.3812866,45
2005,10/21/05,G05002265,COLUMBIA,Akutan pollock,B,191.7431793,17
2005,10/21/05,G05002266,ALDEBARAN,Akutan pollock,B,185.9711456,31
2005,10/22/05,G04029569,ALASKA ROSE,Unalaska,B,346.739994,172.9999962
2005,10/22/05,G04029570,GREAT PACIFIC,Unalaska,B,175.1433402,168.9999938
2005,10/24/05,G04029571,BERING ROSE,Unalaska,B,328.921814,88
2005,10/24/05,G05002267,PEGGY JO,Akutan pollock,B,120.0684967,49
2005,10/26/05,G04029572,DESTINATION,Unalaska,B,426.7921753,103
2005,10/26/05,G04029573,GREAT PACIFIC,Unalaska,B,211.5358925,77.00000095
2005,10/26/05,G05002268,VIKING EXPLORER,Akutan pollock,B,257.7061462,38
2005,10/26/05,G05002269,COLUMBIA,Akutan pollock,B,237.5324249,24
2005,10/26/05,G05002270,ALDEBARAN,Akutan pollock,B,251.0623169,31
2005,10/26/05,G05002271,ARCTURUS,Akutan pollock,B,476.3875427,46
2005,10/27/05,G04029574,PACIFIC CHALLENGER,Peter Pan,B,278.5226288,53
2005,10/27/05,G04029575,MORNING STAR,Unalaska,B,365.7411804,76
2005,10/27/05,G05002273,DOMINATOR,Akutan pollock,B,336.5803223,171
2005,10/27/05,G05002274,PEGGY JO,Akutan pollock,B,363.7702942,92
2005,10/27/05,G05002276,NORTHERN PATRIOT,Akutan pollock,B,343.1497803,131
2005,10/27/05,G05002277,SOVEREIGNTY,Akutan pollock,B,285.6772156,212
2005,10/28/05,G04024622,CHELSEA K,Westward,B,777.7441711,132
2005,10/28/05,G04024626,ARCTIC WIND,Westward,B,269.6334839,72
2005,10/28/05,G04029526,ARGOSY,Unisea,B,401.5549316,175
2005,10/28/05,G04029527,SEA WOLF,Unalaska,B,347.3260498,109
2005,10/28/05,G05002278,ALDEBARAN,Akutan pollock,B,231.2269745,18
2005,10/28/05,G05002279,PACIFIC VIKING,Akutan pollock,B,251.5476685,196
2005,10/28/05,G05002280,ARCTIC EXPLORER,Akutan pollock,B,258.1420431,158.0000062
2005,10/29/05,G04024625,ALASKAN COMMAND,Westward,B,601.4025269,279
2005,10/29/05,G04024629,VIKING,Westward,B,416.5694122,86.99999809
2005,10/29/05,G04029528,ALASKA ROSE,Unalaska,B,332.8808136,80
2005,10/29/05,G04029529,BERING ROSE,Unalaska,B,334.2016602,59
2005,10/29/05,G05002281,NORTHWEST EXPLORER,Akutan pollock,B,379.3822021,379
2005,10/29/05,G05002282,BRISTOL EXPLORER,Akutan pollock,B,321.2619171,271
2005,10/29/05,G05002283,COLUMBIA,Akutan pollock,B,212.1731873,7
2005,10/30/05,G04024630,CAITLIN ANN,Westward,B,342.8635864,62.99999905
2005,10/30/05,G04024634,PACIFIC CHALLENGER,Peter Pan,B,276.3603516,360
2005,10/30/05,G05002285,ARCTURUS,Akutan pollock,B,127.007164,8
2005,10/30/05,G05002286,PEGGY JO,Akutan pollock,B,161.4528656,15
2005,10/31/05,G04024636,CHELSEA K,Westward,B,570.4508362,1268
2005,10/31/05,G04024638,ARCTIC WIND,Westward,B,173.2863197,255
2005,10/31/05,G04029530,DESTINATION,Unalaska,B,550.7810669,662
2005,11/1/05,G04024639,ALASKAN COMMAND,Westward,B,293.2522964,925
2005,11/1/05,G04024640,MORNING STAR,Unalaska,B,255.8273621,960
2005,11/1/05,G04029531,GREAT PACIFIC,Unalaska,B,234.7877226,559.9999886
2005,11/2/05,G04029534,ARGOSY,Unisea,B,319.9918289,886.0000305
2006,1/21/06,G03008226,SEADAWN,Unisea,A,305.7820129,11
2006,1/21/06,G03008227,NORDIC STAR,Unisea,A,197.2502899,6
2006,1/21/06,G04016532,COMMODORE,Northern Victor,A,190.5588379,2
2006,1/21/06,G04024694,ARCTIC WIND,Westward,A,196.5267963,9.000000358
2006,1/21/06,G05002305,ARCTURUS,Akutan pollock,A,186.3000031,15
2006,1/21/06,G05002306,ALDEBARAN,Akutan pollock,A,213.340744,11
2006,1/22/06,G03008228,AURORA,Unisea,A,525.0227051,44
2006,1/22/06,G03008229,ALSEA,Unisea,A,373.3695374,29
2006,1/22/06,G04016533,ROYAL ATLANTIC,Northern Victor,A,225.8604889,3.999999881
2006,1/22/06,G04024697,PACIFIC PRINCE,Westward,A,462.1001587,31
2006,1/22/06,G04024698,VIKING,Westward,A,337.6580811,26
2006,1/22/06,G04029535,DESTINATION,Unalaska,A,439.6184998,23.99999952
2006,1/22/06,G04029536,GREAT PACIFIC,Unalaska,A,190.122467,39
2006,1/22/06,G05002307,GLADIATOR,Akutan pollock,A,250.0952606,11
2006,1/22/06,G05002308,ROYAL AMERICAN,Akutan pollock,A,209.0973358,16
2006,1/23/06,G03008230,AURIGA,Unisea,A,566.911438,55
2006,1/23/06,G03008231,STARLITE,Unisea,A,233.8535309,55
2006,1/23/06,G03008232,DEFENDER,Unisea,A,691.4528809,123
2006,1/23/06,G04013005,VIKING EXPLORER,Akutan pollock,A,227.7315674,10
2006,1/23/06,G04016535,COMMODORE,Northern Victor,A,208.9739685,13
2006,1/23/06,G04016536,ROYAL ATLANTIC,Northern Victor,A,226.2201691,12
2006,1/23/06,G04029537,ALASKA ROSE,Unalaska,A,333.7993317,31
2006,1/23/06,G04029538,SEA WOLF,Unalaska,A,300.9203415,30.00000048
2006,1/23/06,G04029539,BERING ROSE,Unalaska,A,329.6402893,54
2006,1/23/06,G05002309,PACIFIC EXPLORER,Akutan pollock,A,286.3154297,12
2006,1/23/06,G05002310,NORTHERN PATRIOT,Akutan pollock,A,371.8937683,10
2006,1/23/06,G05002311,PACIFIC VIKING,Akutan pollock,A,211.3122553,11.99999981
2006,1/24/06,G03008233,AMERICAN EAGLE,Northern Victor,A,207.5222321,28
2006,1/24/06,G03008234,STARFISH,Unisea,A,284.1619873,46
2006,1/24/06,G03008235,GUN-MAR,Unisea,A,548.0835571,51
2006,1/24/06,G04016538,COMMODORE,Northern Victor,A,193.1511383,12
2006,1/24/06,G04024699,CHELSEA K,Westward,A,820.7121582,100
2006,1/24/06,G04024702,ARCTIC WIND,Westward,A,238.2459412,28
2006,1/24/06,G04024703,PACIFIC PRINCE,Westward,A,475.8305283,50
2006,1/24/06,G04029540,MORNING STAR,Unalaska,A,162.1564016,67.00000334
2006,1/24/06,G04029541,PROGRESS,Unalaska,A,179.4575043,10
2006,1/24/06,G04029542,GREAT PACIFIC,Unalaska,A,222.9093628,31
2006,1/24/06,G05002312,NORTHWEST EXPLORER,Akutan pollock,A,417.9066467,29
2006,1/24/06,G05002313,SOVEREIGNTY,Akutan pollock,A,373.39608,65
2006,1/24/06,G05002314,ARCTIC EXPLORER,Akutan pollock,A,204.5373383,34
2006,1/24/06,G05009409,GLADIATOR,Akutan pollock,A,312.0135193,4
2006,1/24/06,G05009410,ARCTURUS,Akutan pollock,A,219.8280792,14
2006,1/25/06,G03008236,ARGOSY,Unisea,A,394.1635742,36
2006,1/25/06,G03008237,FIERCE ALLEGIANCE,Unisea,A,358.1087303,51.99999952
2006,1/25/06,G03008238,SEADAWN,Unisea,A,300.6409302,17
2006,1/25/06,G03008239,NORDIC STAR,Unisea,A,193.7931976,11
2006,1/25/06,G04013006,OCEAN LEADER,Peter Pan,A,196.297287,15
2006,1/25/06,G04013007,AMERICAN BEAUTY,Peter Pan,A,168.1248322,53
2006,1/25/06,G04024704,ALASKAN COMMAND,Westward,A,463.4133301,122
2006,1/25/06,G04024706,VIKING,Westward,A,356.4093323,46
2006,1/25/06,G04029543,DESTINATION,Unalaska,A,426.1112976,89
2006,1/25/06,G05002315,ALDEBARAN,Akutan pollock,A,200.7130585,35
2006,1/25/06,G05002316,ROYAL AMERICAN,Akutan pollock,A,217.2897644,17
2006,1/25/06,G05002317,COLUMBIA,Akutan pollock,A,151.1739044,25
2006,1/25/06,G05002318,DOMINATOR,Akutan pollock,A,333.9966431,46
2006,1/25/06,G05002319,BRISTOL EXPLORER,Akutan pollock,A,337.7383728,44
2006,1/26/06,G03008240,AURORA,Unisea,A,575.5472412,40
2006,1/26/06,G03008241,ALSEA,Unisea,A,352.2945251,62
2006,1/26/06,G04016540,STORM PETREL,Northern Victor,A,175.8518524,26
2006,1/26/06,G04029544,SEA WOLF,Unalaska,A,303.0563278,33.99999905
2006,1/26/06,G04029545,BERING ROSE,Unalaska,A,304.6702271,18
2006,1/26/06,G05002320,VIKING EXPLORER,Akutan pollock,A,154.2665386,16.00000024
2006,1/26/06,G05002321,PACIFIC VIKING,Akutan pollock,A,234.376297,23
2006,1/26/06,G05002322,PACIFIC EXPLORER,Akutan pollock,A,282.5823364,33
2006,1/26/06,G05002323,NORTHWEST EXPLORER,Akutan pollock,A,369.257019,52
2006,1/26/06,G05009412,NORTHERN PATRIOT,Akutan pollock,A,382.6612778,29
2006,1/27/06,G02003616,ARCTURUS,Akutan pollock,A,214.5962982,31
2006,1/27/06,G03008242,AURIGA,Unisea,A,507.0681458,72
2006,1/27/06,G03008244,DEFENDER,Unisea,A,694.3994141,103
2006,1/27/06,G04013008,ALYESKA,Westward,A,209.2901154,21
2006,1/27/06,G04016541,POSEIDON,Northern Victor,A,249.8439636,27
2006,1/27/06,G04016542,ANITA J,Northern Victor,A,209.5577393,12
2006,1/27/06,G04016543,COMMODORE,Northern Victor,A,202.8894196,39
2006,1/27/06,G04024710,CHELSEA K,Westward,A,846.6837769,66
2006,1/27/06,G04024713,ARCTIC WIND,Westward,A,237.1917877,21
2006,1/27/06,G04029546,MORNING STAR,Unalaska,A,342.8304405,25
2006,1/27/06,G04029547,ALASKA ROSE,Unalaska,A,338.2971878,25
2006,1/27/06,G04029548,PROGRESS,Unalaska,A,194.326416,12
2006,1/27/06,G05002324,GLADIATOR,Akutan pollock,A,319.4706573,43
2006,1/27/06,G05002325,SOVEREIGNTY,Akutan pollock,A,351.7459183,74.00000191
2006,1/27/06,G05002326,ALDEBARAN,Akutan pollock,A,219.8856964,16
2006,1/27/06,G05002327,ARCTIC EXPLORER,Akutan pollock,A,305.9743347,1
2006,1/27/06,G05002328,ROYAL AMERICAN,Akutan pollock,A,213.2164612,4
2006,1/27/06,G05002329,COLUMBIA,Akutan pollock,A,219.0923462,31
2006,1/28/06,G03008243,STARLITE,Unisea,A,206.3204193,50
2006,1/28/06,G03008245,AMERICAN EAGLE,Northern Victor,A,212.8814697,32
2006,1/28/06,G03008246,GUN-MAR,Unisea,A,559.8873138,59.99999809
2006,1/28/06,G04016544,ROYAL ATLANTIC,Northern Victor,A,225.7829208,45
2006,1/28/06,G04024715,PACIFIC PRINCE,Westward,A,482.0670471,41
2006,1/28/06,G04024717,ALASKAN COMMAND,Westward,A,517.6032104,97
2006,1/28/06,G04029549,GREAT PACIFIC,Unalaska,A,220.7947083,32
2006,1/28/06,G04029550,DESTINATION,Unalaska,A,422.3187866,56
2006,1/28/06,G05002330,VIKING EXPLORER,Akutan pollock,A,241.7055206,7
2006,1/28/06,G05002331,BRISTOL EXPLORER,Akutan pollock,A,311.4705505,85
2006,1/28/06,G05002333,PACIFIC EXPLORER,Akutan pollock,A,302.9016724,19
2006,1/29/06,G02003617,DOMINATOR,Akutan pollock,A,259.7994995,24
2006,1/29/06,G03008247,STARFISH,Unisea,A,284.7970123,32
2006,1/29/06,G03008248,ARGOSY,Unisea,A,387.6794128,2
2006,1/29/06,G03008249,FIERCE ALLEGIANCE,Unisea,A,379.1832886,21
2006,1/29/06,G03008250,SEADAWN,Unisea,A,301.306366,1
2006,1/29/06,G04013011,AMERICAN BEAUTY,Peter Pan,A,227.3700409,1
2006,1/29/06,G04013012,OCEAN LEADER,Peter Pan,A,167.3931808,0
2006,1/29/06,G04016545,STORM PETREL,Northern Victor,A,223.6011047,28
2006,1/29/06,G04016546,POSEIDON,Northern Victor,A,249.2978363,52
2006,1/29/06,G04021720,VIKING,Westward,A,334.2910156,42
2006,1/29/06,G04029901,SEA WOLF,Unalaska,A,307.8735352,15
2006,1/29/06,G04029902,BERING ROSE,Unalaska,A,356.0890808,3
2006,1/29/06,G05002332,PACIFIC VIKING,Akutan pollock,A,232.5700836,10
2006,1/29/06,G05002334,NORTHWEST EXPLORER,Akutan pollock,A,383.4309998,50
